Microcuenca,Anio,Estado,Municipio,NomAgente,NomGenero,NomEspecie,NombreComun,AfectacionArborea,AfectacionRepoblado,Activo
GUADALUPE LACHIRIEGA,2010,Oaxaca,San Carlos Yautepec,Muérdago,Desconocido,sp.,Muerdago,30,0,SI
SANTO DOMINGO TEPUXTEPEC,2012,Oaxaca,Nejapa de Madero,Barrenador,Desconocido,sp.,Desconocido,20,0,SI
SANTO DOMINGO TEPUXTEPEC,2012,Oaxaca,Nejapa de Madero,Barrenador,Desconocido,sp.,Desconocido,20,0,SI
SANTO DOMINGO TEPUXTEPEC,2012,Oaxaca,Nejapa de Madero,Barrenador,Desconocido,sp.,Desconocido,20,0,SI
SANTO DOMINGO TEPUXTEPEC,2012,Oaxaca,Nejapa de Madero,Defoliador,Desconocido,sp.,Desconocido,20,0,SI
SANTO DOMINGO TEPUXTEPEC,2012,Oaxaca,Nejapa de Madero,Defoliador,Desconocido,sp.,Desconocido,20,0,SI
SANTO DOMINGO TEPUXTEPEC,2012,Oaxaca,Nejapa de Madero,Defoliador,Desconocido,sp.,Desconocido,20,0,SI
BONAMPAK (ZONA ARQUEOLOGICA),2010,Chiapas,Marques de Comillas,Barrenador,Desconocido,sp.,barrenador,3,0,SI
BONAMPAK (ZONA ARQUEOLOGICA),2010,Chiapas,Marques de Comillas,Barrenador,Desconocido,sp.,barrenador,3,0,SI
BONAMPAK (ZONA ARQUEOLOGICA),2010,Chiapas,Marques de Comillas,Barrenador,Desconocido,sp.,barrenador,3,0,SI
BONAMPAK (ZONA ARQUEOLOGICA),2010,Chiapas,Marques de Comillas,Barrenador,Desconocido,sp.,barrenador,3,0,SI
SAN FERNANDO DE MATAMOROS,2011,Oaxaca,Villa Sola de Vega,Defoliador,Desconocido,sp.,Gusano,96,0,SI
SAN FERNANDO DE MATAMOROS,2011,Oaxaca,Villa Sola de Vega,Defoliador,Desconocido,sp.,Gusano,96,0,SI
SAN FERNANDO DE MATAMOROS,2011,Oaxaca,Villa Sola de Vega,Defoliador,Desconocido,sp.,Gusano,96,0,SI
SAN FERNANDO DE MATAMOROS,2011,Oaxaca,Villa Sola de Vega,Defoliador,Desconocido,sp.,Gusano,96,0,SI
GUADALUPE LACHIRIEGA,2011,Oaxaca,San Juan Lajarcia,Defoliador,Desconocido,sp.,Desconocido,5,5,NO
GUADALUPE LACHIRIEGA,2011,Oaxaca,San Juan Lajarcia,Defoliador,Desconocido,sp.,Desconocido,5,5,NO
GUADALUPE LACHIRIEGA,2011,Oaxaca,San Juan Lajarcia,Defoliador,Desconocido,sp.,Desconocido,5,5,NO
GUADALUPE LACHIRIEGA,2011,Oaxaca,San Juan Lajarcia,Defoliador,Desconocido,sp.,Desconocido,5,5,NO
SAN MIGUEL REYES,2013,Oaxaca,San Agustin Chayuco,Defoliador,Desconocido,sp.,Desconocido,10,10,SI
SAN MIGUEL REYES,2013,Oaxaca,San Agustin Chayuco,Defoliador,Desconocido,sp.,Desconocido,10,10,SI
SAN MIGUEL REYES,2013,Oaxaca,San Agustin Chayuco,Defoliador,Desconocido,sp.,Desconocido,10,10,SI
SAN MIGUEL REYES,2013,Oaxaca,San Agustin Chayuco,Defoliador,Desconocido,sp.,Desconocido,10,10,SI
SAN MIGUEL REYES,2010,Oaxaca,Santiago Ixtayutla,Muérdago,Desconocido,sp.,Injerto,5,0,SI
SAN MIGUEL REYES,2010,Oaxaca,Santiago Ixtayutla,Muérdago,Desconocido,sp.,Injerto,5,0,SI
SAN MIGUEL REYES,2010,Oaxaca,Santiago Ixtayutla,Muérdago,Desconocido,sp.,Injerto,5,0,SI
SAN MIGUEL REYES,2010,Oaxaca,Santiago Ixtayutla,Muérdago,Desconocido,sp.,Injerto,5,0,SI
SAN JUAN LACHIXILA,2012,Oaxaca,San Carlos Yautepec,Muérdago,Desconocido,sp.,Matapalo,1,0,SI
SAN JUAN LACHIXILA,2012,Oaxaca,San Carlos Yautepec,Muérdago,Desconocido,sp.,Matapalo,1,0,SI
SAN JUAN LACHIXILA,2012,Oaxaca,San Carlos Yautepec,Muérdago,Desconocido,sp.,Matapalo,1,0,SI
SAN JUAN LACHIXILA,2012,Oaxaca,San Carlos Yautepec,Muérdago,Desconocido,sp.,Matapalo,1,0,SI
SAN JUAN LACHIXILA,2012,Oaxaca,San Carlos Yautepec,Barrenador,Desconocido,sp.,Barrenador,1,0,SI
SAN JUAN LACHIXILA,2012,Oaxaca,San Carlos Yautepec,Barrenador,Desconocido,sp.,Barrenador,1,0,SI
SAN JUAN LACHIXILA,2012,Oaxaca,San Carlos Yautepec,Barrenador,Desconocido,sp.,Barrenador,1,0,SI
SAN JUAN LACHIXILA,2012,Oaxaca,San Carlos Yautepec,Barrenador,Desconocido,sp.,Barrenador,1,0,SI
RIO MANTECA,2013,Oaxaca,Santiago Minas,Defoliador,Desconocido,sp.,Gusano,10,0,SI
RIO MANTECA,2013,Oaxaca,Santiago Minas,Defoliador,Desconocido,sp.,Gusano,10,0,SI
RIO MANTECA,2013,Oaxaca,Santiago Minas,Defoliador,Desconocido,sp.,Gusano,10,0,SI
RIO MANTECA,2013,Oaxaca,Santiago Minas,Defoliador,Desconocido,sp.,Gusano,10,0,SI
SANTIAGO NILTEPEC,2014,Oaxaca,San Francisco del Mar,Defoliador,Desconocido,sp.,Defoliador,40,20,SI
SANTIAGO NILTEPEC,2014,Oaxaca,San Francisco del Mar,Defoliador,Desconocido,sp.,Defoliador,40,20,SI
SANTIAGO NILTEPEC,2014,Oaxaca,San Francisco del Mar,Defoliador,Desconocido,sp.,Defoliador,40,20,SI
SANTIAGO NILTEPEC,2014,Oaxaca,San Francisco del Mar,Defoliador,Desconocido,sp.,Defoliador,40,20,SI
MIGUEL HIDALGO,2013,Chiapas,Villaflores,Muerdago,Struthanthus,sp.,mata palo,5,0,SI
MIGUEL HIDALGO,2013,Chiapas,Villaflores,Muerdago,Struthanthus,sp.,mata palo,5,0,SI
MIGUEL HIDALGO,2013,Chiapas,Villaflores,Muerdago,Struthanthus,sp.,mata palo,5,0,SI
MIGUEL HIDALGO,2013,Chiapas,Villaflores,Muerdago,Struthanthus,sp.,mata palo,5,0,SI
LA REFORMA,2013,Oaxaca,San Agustin Chayuco,Defoliador,Desconocido,sp.,Gusano,20,0,SI
LA REFORMA,2013,Oaxaca,San Agustin Chayuco,Defoliador,Desconocido,sp.,Gusano,20,0,SI
LA REFORMA,2013,Oaxaca,San Agustin Chayuco,Defoliador,Desconocido,sp.,Gusano,20,0,SI
LA REFORMA,2013,Oaxaca,San Agustin Chayuco,Defoliador,Desconocido,sp.,Gusano,20,0,SI
SAN MARTIN LACHILA,2012,Oaxaca,Villa Sola de Vega,Defoliador,Desconocido,sp.,Desconocido,65,5,SI
SAN MARTIN LACHILA,2012,Oaxaca,Villa Sola de Vega,Defoliador,Desconocido,sp.,Desconocido,65,5,SI
SAN MARTIN LACHILA,2012,Oaxaca,Villa Sola de Vega,Defoliador,Desconocido,sp.,Desconocido,65,5,SI
SAN MARTIN LACHILA,2012,Oaxaca,Villa Sola de Vega,Defoliador,Desconocido,sp.,Desconocido,65,5,SI
SAN MARTIN LACHILA,2012,Oaxaca,Villa Sola de Vega,Muérdago,Phoradendron,sp.,Matapalo,10,0,SI
SAN MARTIN LACHILA,2012,Oaxaca,Villa Sola de Vega,Muérdago,Phoradendron,sp.,Matapalo,10,0,SI
SAN MARTIN LACHILA,2012,Oaxaca,Villa Sola de Vega,Muérdago,Phoradendron,sp.,Matapalo,10,0,SI
SAN MARTIN LACHILA,2012,Oaxaca,Villa Sola de Vega,Muérdago,Phoradendron,sp.,Matapalo,10,0,SI
20-082-10-004,2013,Oaxaca,San Juan Quiahije,Defoliador,Desconocido,sp.,Gusano,10,0,SI
20-082-10-004,2013,Oaxaca,San Juan Quiahije,Defoliador,Desconocido,sp.,Gusano,10,0,SI
20-082-10-004,2013,Oaxaca,San Juan Quiahije,Defoliador,Desconocido,sp.,Gusano,10,0,SI
20-082-10-004,2013,Oaxaca,San Juan Quiahije,Defoliador,Desconocido,sp.,Gusano,10,0,SI
20-082-10-004,2013,Oaxaca,San Juan Quiahije,Muerdago,Phoradendron,sp.,Injerto,20,0,SI
20-082-10-004,2013,Oaxaca,San Juan Quiahije,Muerdago,Phoradendron,sp.,Injerto,20,0,SI
20-082-10-004,2013,Oaxaca,San Juan Quiahije,Muerdago,Phoradendron,sp.,Injerto,20,0,SI
20-082-10-004,2013,Oaxaca,San Juan Quiahije,Muerdago,Phoradendron,sp.,Injerto,20,0,SI
20-082-08-008,2014,Oaxaca,Santa Catarina Juquila,Defoliador,Desconocido,sp.,Insecto,30,5,SI
20-082-08-008,2014,Oaxaca,Santa Catarina Juquila,Defoliador,Desconocido,sp.,Insecto,30,5,SI
20-082-08-008,2014,Oaxaca,Santa Catarina Juquila,Defoliador,Desconocido,sp.,Insecto,30,5,SI
20-082-08-008,2014,Oaxaca,Santa Catarina Juquila,Defoliador,Desconocido,sp.,Insecto,30,5,SI
GABRIEL LEYVA VELAZQUEZ,2010,Chiapas,La Trinitaria,Muérdago,Desconocido,sp.,Muérdago,30,0,SI
GABRIEL LEYVA VELAZQUEZ,2010,Chiapas,La Trinitaria,Muérdago,Desconocido,sp.,Muérdago,30,0,SI
GABRIEL LEYVA VELAZQUEZ,2010,Chiapas,La Trinitaria,Muérdago,Desconocido,sp.,Muérdago,30,0,SI
GABRIEL LEYVA VELAZQUEZ,2010,Chiapas,La Trinitaria,Muérdago,Desconocido,sp.,Muérdago,30,0,SI
20-082-10-006,2013,Oaxaca,San Miguel Panixtlahuaca,Defoliador,Desconocido,sp.,Insecto,85,10,NO
20-082-10-006,2013,Oaxaca,San Miguel Panixtlahuaca,Defoliador,Desconocido,sp.,Insecto,85,10,NO
20-082-10-006,2013,Oaxaca,San Miguel Panixtlahuaca,Defoliador,Desconocido,sp.,Insecto,85,10,NO
20-082-10-006,2013,Oaxaca,San Miguel Panixtlahuaca,Defoliador,Desconocido,sp.,Insecto,85,10,NO
LA REFORMA,2013,Oaxaca,Santiago Jamiltepec,Defoliador,Desconocido,sp.,Barrenador de hoja,20,0,SI
LA REFORMA,2013,Oaxaca,Santiago Jamiltepec,Defoliador,Desconocido,sp.,Barrenador de hoja,20,0,SI
LA REFORMA,2013,Oaxaca,Santiago Jamiltepec,Defoliador,Desconocido,sp.,Barrenador de hoja,20,0,SI
LA REFORMA,2013,Oaxaca,Santiago Jamiltepec,Defoliador,Desconocido,sp.,Barrenador de hoja,20,0,SI
20-082-10-014,2014,Oaxaca,Villa de Tututepec de Melcho,Defoliador,Desconocido,sp.,defoliador,45,40,SI
20-082-10-014,2014,Oaxaca,Villa de Tututepec de Melcho,Defoliador,Desconocido,sp.,defoliador,45,40,SI
20-082-10-014,2014,Oaxaca,Villa de Tututepec de Melcho,Defoliador,Desconocido,sp.,defoliador,45,40,SI
20-082-10-014,2014,Oaxaca,Villa de Tututepec de Melcho,Defoliador,Desconocido,sp.,defoliador,45,40,SI
CUAJINICUIL,2014,Oaxaca,Villa de Tututepec de Melcho,Defoliador,Desconocido,sp.,Gusano,80,10,SI
CUAJINICUIL,2014,Oaxaca,Villa de Tututepec de Melcho,Defoliador,Desconocido,sp.,Gusano,80,10,SI
CUAJINICUIL,2014,Oaxaca,Villa de Tututepec de Melcho,Defoliador,Desconocido,sp.,Gusano,80,10,SI
CUAJINICUIL,2014,Oaxaca,Villa de Tututepec de Melcho,Defoliador,Desconocido,sp.,Gusano,80,10,SI
SAN FRANCISCO LOGUECHE,2013,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,68,0,NO
SAN FRANCISCO LOGUECHE,2013,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,68,0,NO
SAN FRANCISCO LOGUECHE,2013,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,68,0,NO
SAN FRANCISCO LOGUECHE,2013,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,68,0,NO
SAN FRANCISCO LOGUECHE,2013,Oaxaca,San Mateo Rio Hondo,Descortezador,Desconocido,sp.,Tronador,19,0,NO
SAN FRANCISCO LOGUECHE,2013,Oaxaca,San Mateo Rio Hondo,Descortezador,Desconocido,sp.,Tronador,19,0,NO
SAN FRANCISCO LOGUECHE,2013,Oaxaca,San Mateo Rio Hondo,Descortezador,Desconocido,sp.,Tronador,19,0,NO
SAN FRANCISCO LOGUECHE,2013,Oaxaca,San Mateo Rio Hondo,Descortezador,Desconocido,sp.,Tronador,19,0,NO
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Barrenador,Desconocido,sp.,Punta de clavo,5,0,SI
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Barrenador,Desconocido,sp.,Punta de clavo,5,0,SI
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Barrenador,Desconocido,sp.,Punta de clavo,5,0,SI
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Barrenador,Desconocido,sp.,Punta de clavo,5,0,SI
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,80,0,SI
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,80,0,SI
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,80,0,SI
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,80,0,SI
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Descortezador,Dendroctonus,sp.,Injerto,30,0,SI
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Descortezador,Dendroctonus,sp.,Injerto,30,0,SI
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Descortezador,Dendroctonus,sp.,Injerto,30,0,SI
SAN PEDRO MARTIR QUIECHAPA,2010,Oaxaca,San Mateo Rio Hondo,Descortezador,Dendroctonus,sp.,Injerto,30,0,SI
SAN ISIDRO OJO DE AGUA,2011,Oaxaca,Santos Reyes Nopala,Defoliador,Desconocido,sp.,Gusano,30,0,SI
SAN ISIDRO OJO DE AGUA,2011,Oaxaca,Santos Reyes Nopala,Defoliador,Desconocido,sp.,Gusano,30,0,SI
SAN ISIDRO OJO DE AGUA,2011,Oaxaca,Santos Reyes Nopala,Defoliador,Desconocido,sp.,Gusano,30,0,SI
SAN ISIDRO OJO DE AGUA,2011,Oaxaca,Santos Reyes Nopala,Defoliador,Desconocido,sp.,Gusano,30,0,SI
SAN ISIDRO OJO DE AGUA,2013,Oaxaca,Santos Reyes Nopala,Defoliador,Desconocido,sp.,Gusano,10,0,SI
SAN ISIDRO OJO DE AGUA,2013,Oaxaca,Santos Reyes Nopala,Defoliador,Desconocido,sp.,Gusano,10,0,SI
SAN ISIDRO OJO DE AGUA,2013,Oaxaca,Santos Reyes Nopala,Defoliador,Desconocido,sp.,Gusano,10,0,SI
SANTA CATARINA ROATINA,2013,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,10,5,NO
SANTA CATARINA ROATINA,2013,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,10,5,NO
SANTA CATARINA ROATINA,2013,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,10,5,NO
SANTA CATARINA ROATINA,2013,Oaxaca,San Mateo Rio Hondo,Defoliador,Desconocido,sp.,Gusano,10,5,NO
SANTA CATARINA ROATINA,2013,Oaxaca,San Mateo Rio Hondo,Descortezador,Desconocido,sp.,Tronador,5,0,NO
SANTA CATARINA ROATINA,2013,Oaxaca,San Mateo Rio Hondo,Descortezador,Desconocido,sp.,Tronador,5,0,NO
SANTA CATARINA ROATINA,2013,Oaxaca,San Mateo Rio Hondo,Descortezador,Desconocido,sp.,Tronador,5,0,NO
SANTA CATARINA ROATINA,2013,Oaxaca,San Mateo Rio Hondo,Descortezador,Desconocido,sp.,Tronador,5,0,NO
SAN FRANCISCO LOGUECHE,2010,Oaxaca,San Miguel Suchixtepec,Muérdago,Desconocido,sp.,injerto,15,0,SI
SAN FRANCISCO LOGUECHE,2010,Oaxaca,San Miguel Suchixtepec,Muérdago,Desconocido,sp.,injerto,15,0,SI
SAN FRANCISCO LOGUECHE,2010,Oaxaca,San Miguel Suchixtepec,Defoliador,Desconocido,sp.,gusano,80,1,SI
SAN FRANCISCO LOGUECHE,2010,Oaxaca,San Miguel Suchixtepec,Defoliador,Desconocido,sp.,gusano,80,1,SI
SAN FRANCISCO LOGUECHE,2010,Oaxaca,San Miguel Suchixtepec,Defoliador,Desconocido,sp.,gusano,80,1,SI
SAN FRANCISCO LOGUECHE,2010,Oaxaca,San Miguel Suchixtepec,Defoliador,Desconocido,sp.,gusano,80,1,SI
SAN FRANCISCO LOGUECHE,2010,Oaxaca,San Miguel Suchixtepec,Muérdago,Desconocido,sp.,injerto,15,0,SI
SAN FRANCISCO LOGUECHE,2010,Oaxaca,San Miguel Suchixtepec,Muérdago,Desconocido,sp.,injerto,15,0,SI
SANTA CATARINA ROATINA,2013,Oaxaca,Santa Catarina Loxicha,Defoliador,Desconocido,sp.,Desconocido,30,3,NO
SANTA CATARINA ROATINA,2013,Oaxaca,Santa Catarina Loxicha,Defoliador,Desconocido,sp.,Desconocido,30,3,NO
SANTA CATARINA ROATINA,2013,Oaxaca,Santa Catarina Loxicha,Defoliador,Desconocido,sp.,Desconocido,30,3,NO
SANTA CATARINA ROATINA,2012,Oaxaca,San Pedro el Alto,Defoliador,Desconocido,sp.,Desconocido,40,5,SI
SANTA CATARINA ROATINA,2012,Oaxaca,San Pedro el Alto,Muérdago,Desconocido,sp.,Desconocido,5,0,SI
SAN ANDRES PAXTLAN,2013,Oaxaca,San Mateo Piñas,Defoliador,Desconocido,sp.,Insectos,15,0,SI
SAN ANDRES PAXTLAN,2013,Oaxaca,San Mateo Piñas,Defoliador,Desconocido,sp.,Insectos,15,0,SI
SAN ANDRES PAXTLAN,2013,Oaxaca,San Mateo Piñas,Defoliador,Desconocido,sp.,Insectos,15,0,SI
MIAHUATLAN DE PORFIRIO DIAZ,2013,Oaxaca,San Bartolome Loxicha,Defoliador,Desconocido,sp.,Gusano,25,0,NO
MIAHUATLAN DE PORFIRIO DIAZ,2013,Oaxaca,San Bartolome Loxicha,Defoliador,Desconocido,sp.,Gusano,25,0,NO
MIAHUATLAN DE PORFIRIO DIAZ,2013,Oaxaca,San Bartolome Loxicha,Defoliador,Desconocido,sp.,Gusano,25,0,NO
MIAHUATLAN DE PORFIRIO DIAZ,2013,Oaxaca,San Bartolome Loxicha,Defoliador,Desconocido,sp.,Gusano,25,0,NO
